resume_id,name,email,phone,age,education,university,graduation_year,total_experience,job_history,skills,certifications,projects,last_job_title,last_company,summary,location,languages,is_relevant
817dacf9-ab79-48e7-9ccb-7056434c4cfa,Brenda Sharp,erinwelch@example.org,875-739-2203x4482,35,Bachelor's Degree,Mountain State College,2018,10,"[{'title': 'DevOps Engineer', 'duration': 10, 'company': 'Schwartz and Sons'}]","Python, Java, SQL, NoSQL, AWS, Azure, Docker, Kubernetes, React, Angular, Machine Learning, Data Analysis, TensorFlow, Spark, Communication, Teamwork, Leadership, Problem Solving, Creativity",Yes,15,DevOps Engineer,Schwartz and Sons,"Garden forward spend spend. Management of protect energy action.
Debate page involve clear professional since.
Hand type summer.
Indeed Congress walk rather. Weight among end political particular. Order visit become social religious dinner at. Class picture from suffer little.",Andrewburgh,"English, Chinese",1
df5797f4-861a-4df5-bb47-8390281e4167,Ariana Hernandez,herreraangelica@example.com,+1-867-856-4496,39,Master's Degree,Global University,2022,16,"[{'title': 'Security Specialist', 'duration': 14, 'company': 'Flores-Anderson'}, {'title': 'Data Analyst', 'duration': 2, 'company': 'Burton, Day and Gonzales'}]","Python, Java, JavaScript, C++, SQL, AWS, Azure, Docker, Kubernetes, Angular, Machine Learning, Data Analysis, TensorFlow, PyTorch, Teamwork, Leadership, Problem Solving, Time Management, Creativity",No,0,Security Specialist,Flores-Anderson,"Describe few stock year mind with. American front thus happen what before. Television rich discussion environmental.
Process parent establish follow data. Film position activity personal weight hand.",Loriton,"English, Spanish",1
06440847-557b-4a8f-a7b2-32dab1a7472f,Alexander Aguilar,turnersamantha@example.com,469-422-5099x961,39,Master's Degree,Global University,2020,10,"[{'title': 'BI Developer', 'duration': 10, 'company': 'Peterson, Smith and Mcdonald'}]","JavaScript, SQL, NoSQL, AWS, Angular, Machine Learning, Hadoop, Communication, Problem Solving, Creativity",No,3,BI Developer,"Peterson, Smith and Mcdonald","Plant challenge commercial top. Debate long dream least.
Describe role door live manage physical. Boy else production more call.
Out cell buy call. Sound character power air film color glass maintain. Window choose serious prepare put per loss. Brother most country.",New Nathan,"English, Chinese",0
5e32831f-5ae5-4237-9a26-e98a83992f7e,Whitney Williams,ufriedman@example.net,913.414.6636,35,Associate Degree,Liberty College,2010,10,"[{'title': 'Security Specialist', 'duration': 10, 'company': 'Thompson, Mccormick and Walker'}]","Python, Java, JavaScript, C++, SQL, AWS, Azure, React, Angular, Machine Learning, Data Analysis, TensorFlow, PyTorch, Spark, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,11,Security Specialist,"Thompson, Mccormick and Walker","Good create board week result human. Number office I hold risk economic subject. Tough unit ever meet drive include.
Tough boy explain standard center. Return medical behind show he fear.
List war program deep now. Eight third hospital buy born machine note. Four throw care begin high fire member.",North Michael,English,0
0be1ed4f-d990-4957-82b7-e29672f19f8d,Jordan Oliver,zjames@example.org,686-416-8628,26,Bachelor's Degree,Metropolitan University,2006,3,"[{'title': 'Product Manager', 'duration': 3, 'company': 'Crawford, Franklin and Grant'}]","Python, Java, JavaScript, SQL, AWS, Azure, Docker, Kubernetes, React, Machine Learning, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management",Yes,13,Product Manager,"Crawford, Franklin and Grant","Produce officer gun stuff conference western pressure vote. According yet including if. Ahead my us mean experience create.
Up resource data behavior return section. Cell late year organization tell stage new. Beautiful life foot these reveal.",Lake Bryan,English,1
57ce102c-bc1d-4b15-bbdf-e0f75762a5f0,John Miller,jacksonmatthew@example.org,646.692.9516,57,Bachelor's Degree,National University,2006,28,"[{'title': 'Frontend Developer', 'duration': 28, 'company': 'Salazar Group'}]","Python, Java, JavaScript, C++, SQL, AWS, Azure, Machine Learning, Data Analysis, TensorFlow, PyTorch, Spark, Communication, Teamwork, Leadership, Problem Solving, Time Management",No,13,Frontend Developer,Salazar Group,"Gun response act sound pressure its. Commercial technology conference whom physical let. Sound final federal stuff. Style support style national.
Take draw take public show region. Put picture number moment. Whose ten national field billion language computer war. Whole put want talk law discuss.",South Nicolefurt,"English, Chinese",1
45f5c037-8483-4186-9cf4-6d2805acd311,Deborah Phillips,christina38@example.org,(646)365-2938x98154,43,Bachelor's Degree,Mountain State College,2024,19,"[{'title': 'Project Manager', 'duration': 13, 'company': 'Smith, Stone and Frank'}, {'title': 'QA Engineer', 'duration': 5, 'company': 'Pennington-Frost'}, {'title': 'Security Specialist', 'duration': 1, 'company': 'Mercado Ltd'}]","Python, JavaScript, C++, SQL, NoSQL, Machine Learning, Data Analysis, TensorFlow, Hadoop, Communication, Leadership, Problem Solving, Time Management, Creativity",Yes,14,Project Manager,"Smith, Stone and Frank","Sport military student long finally security course. Free serve should value. Ground take physical century magazine image.
Building idea later create adult participant. Part table direction leader.
Report black group address head of room. Though through worry when election dream but pretty.",North Julianland,English,0
2981b378-464f-4532-8aa6-4ff649053ece,Susan Maxwell,ilewis@example.org,+1-586-529-2378x9180,49,Master's Degree,Polytechnic Institute,2010,25,"[{'title': 'BI Developer', 'duration': 21, 'company': 'Hardy Ltd'}, {'title': 'QA Engineer', 'duration': 4, 'company': 'Padilla, Whitehead and Bennett'}]","Python, Java, JavaScript, C++, SQL, AWS, Docker, Kubernetes, Machine Learning, Data Analysis, PyTorch, Spark, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management",No,5,BI Developer,Hardy Ltd,"Hundred weight news. Street event necessary air power administration.
Still law find summer more safe little skill. Adult receive send north.",Ashleyview,"English, Chinese",1
a9278858-bfdc-4159-871a-cc960d505ff4,Julie Frye,malik45@example.com,755.401.4775x371,38,High School,N/A,2013,13,"[{'title': 'Data Analyst', 'duration': 3, 'company': 'Hayden, Ruiz and Richardson'}, {'title': 'BI Developer', 'duration': 10, 'company': 'Franco, Johnson and King'}]","Python, JavaScript, C++, SQL, AWS, Azure, Docker, React, Angular, Machine Learning, Data Analysis, PyTorch, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,5,Data Analyst,"Hayden, Ruiz and Richardson","Reality religious bed keep. Machine theory democratic institution central. Article hotel energy although skin understand.
Accept very child house standard oil. Use thing despite identify there center.
Show stand sense system. Wind respond simply around. Thought perform we short card.",Patrickport,"English, Chinese",0
9ce8878c-ea82-4bac-b569-c13784032c0a,Richard Johnson,michellelewis@example.net,452-511-4176,50,Bachelor's Degree,Global University,2014,16,"[{'title': 'DevOps Engineer', 'duration': 6, 'company': 'Ortiz LLC'}, {'title': 'QA Engineer', 'duration': 7, 'company': 'Hansen LLC'}, {'title': 'Security Specialist', 'duration': 3, 'company': 'Pena, Wilson and Velez'}]","Python, JavaScript, C++, SQL, NoSQL, Azure, Kubernetes, React, Angular, Machine Learning, Leadership, Problem Solving, Time Management",Yes,9,DevOps Engineer,Ortiz LLC,"Well draw require subject sign up show trip. Life sing sense color. White difference positive against sign those.
Expect build record walk recently thought kind. North economic career evidence foot because six.
Improve art start which exactly performance. Tough sing pattern.",Craigmouth,"English, French",0
a5025cd4-12ed-4835-99a4-57156cb2d93c,Sarah Andrews,lisa25@example.com,+1-398-955-6407x626,55,Bachelor's Degree,Global University,2012,10,"[{'title': 'BI Developer', 'duration': 10, 'company': 'Walker, Rosales and Trevino'}]","Python, Java, C++, SQL, NoSQL, AWS, Azure, Kubernetes, React, Machine Learning, Data Analysis, TensorFlow, PyTorch, Spark, Communication, Teamwork, Problem Solving, Creativity",Yes,13,BI Developer,"Walker, Rosales and Trevino","Leader perform nation stop. Meet model successful might difficult everything old. Month large station chair policy nation them.
Open structure wife bad little special allow entire. First cut rock charge. Recent any thus force together four claim.",Nicholasville,English,0
b9bb6c4c-d3e0-45b8-8f7c-e3a318d67ee1,Marie Mitchell,martinezscott@example.net,695-412-1490,57,Master's Degree,State University,2011,18,"[{'title': 'BI Developer', 'duration': 18, 'company': 'Perez, Pittman and Gray'}]","Python, Java, C++, SQL, AWS, Docker, Kubernetes, React, Machine Learning, Data Analysis, TensorFlow, PyTorch, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",No,5,BI Developer,"Perez, Pittman and Gray","Check together future land. Represent Mr involve computer choice.
Answer address task. Join plan cultural life.
Or forget step up without sport. Theory sound provide operation fast we six set.",Anthonyton,"English, Spanish",0
02afc617-4604-4b9f-ad77-f90d303ae4e0,Charlotte Gray,john82@example.org,525.378.2832,38,Bachelor's Degree,Oceanview University,2017,15,"[{'title': 'BI Developer', 'duration': 1, 'company': 'Beard, Olson and Jones'}, {'title': 'QA Engineer', 'duration': 10, 'company': 'Fry, Cardenas and Harrington'}, {'title': 'Full Stack Developer', 'duration': 4, 'company': 'Coleman, Brown and Parker'}]","Python, C++, SQL, AWS, Azure, Kubernetes, Machine Learning, PyTorch, Spark, Communication, Teamwork, Problem Solving, Time Management, Creativity",No,12,BI Developer,"Beard, Olson and Jones","Before determine dinner do election rather.
Rule record so shoulder list. Where resource we.
Right leader walk his close part. Perhaps both worker forward class push wear.
Energy including which specific. Seek bed last national. Behind per beat movement fish. Site nature together approach area.",Scottville,"English, Spanish",0
e0883a58-6af1-4e22-876c-7059f52e25b8,Derek Griffin,raymond60@example.com,790-866-9650x2952,24,Master's Degree,Liberty College,2023,1,"[{'title': 'Security Specialist', 'duration': 1, 'company': 'Hunt Ltd'}]","Python, JavaScript, SQL, AWS, Azure, Kubernetes, React, Angular, Machine Learning, Data Analysis, TensorFlow, Communication, Teamwork, Leadership, Problem Solving, Time Management",No,2,Security Specialist,Hunt Ltd,"Take visit memory quality per still with. Know travel ability everyone deep buy. Commercial him company degree indeed return company.
Into box plan interview student group sit. Author find anything for. Idea might rise understand free since know.",Hectorburgh,"English, Chinese",0
d681d453-23a5-4d0a-b79a-9eef1c28a418,Justin Wilson,mark50@example.com,(622)497-9812,57,Bachelor's Degree,Metropolitan University,2007,3,"[{'title': 'Project Manager', 'duration': 3, 'company': 'Buchanan PLC'}]","Python, Java, JavaScript, SQL, NoSQL, AWS, Docker, Kubernetes, React, Angular, Machine Learning, Data Analysis, TensorFlow, Spark, Hadoop, Communication, Leadership, Time Management, Creativity",No,2,Project Manager,Buchanan PLC,World anything cover raise early clearly he. Close where growth response yes capital. Two leave figure new population building second clear. Series approach somebody life common man not may.,Benjaminside,"English, Spanish",0
91851963-d4cb-416f-8644-d2efa600dddc,Joel Knight DVM,dawnhines@example.net,2503321457,30,Master's Degree,Global University,1997,2,"[{'title': 'DevOps Engineer', 'duration': 2, 'company': 'Mason LLC'}]","Python, JavaScript, SQL, AWS, React, Angular, Machine Learning, Data Analysis, TensorFlow, Communication, Teamwork, Leadership, Problem Solving",Yes,7,DevOps Engineer,Mason LLC,"Reduce apply about require. Compare long personal between success if hard. Natural water financial question product.
Simple seat up moment account amount. Meeting activity enjoy our race involve. Population cover impact beautiful radio together travel.",North Karenstad,"English, Spanish",0
2696a227-4ea8-4364-b5f7-8b3de70d0e30,Adrian Macias MD,clayton48@example.net,+1-595-859-3815x575,53,Bachelor's Degree,National University,2019,30,"[{'title': 'Data Scientist', 'duration': 18, 'company': 'Gray-Osborne'}, {'title': 'Engineering Manager', 'duration': 6, 'company': 'Deleon, Walker and Murphy'}, {'title': 'Frontend Developer', 'duration': 6, 'company': 'Gibbs, Diaz and Powell'}]","JavaScript, C++, SQL, NoSQL, AWS, Azure, Kubernetes, React, Angular, Machine Learning, Data Analysis, TensorFlow, Communication, Teamwork, Leadership, Problem Solving",Yes,5,Data Scientist,Gray-Osborne,"Improve will second fact. Sell perhaps represent guess evidence still. Son many at just attorney scene kid actually. Major glass new.
Much already whatever. Sea national middle manager generation organization. Usually common myself money machine final.",West Debra,"English, French",1
a3db7e8d-d4c7-49a4-b015-53525e0cf347,Jeffrey Larson,brownjohn@example.net,(466)822-9313x784,28,Bachelor's Degree,Tech Institute,2017,4,"[{'title': 'Data Scientist', 'duration': 4, 'company': 'Rivera-Mcfarland'}]","Python, Java, C++, SQL, AWS, Azure, Docker, Kubernetes, Machine Learning, Data Analysis, TensorFlow, Communication, Teamwork, Leadership, Problem Solving",No,4,Data Scientist,Rivera-Mcfarland,"This admit throw few. Fish able house base.
President fly finally not certain letter edge seem. Garden program rock picture.
Ever carry force data down in feel risk.
Among green top fast spend than. Kitchen meeting eight no. Business toward concern nor think.",Sherrishire,"English, Chinese",1
ac219088-3373-48a7-8b87-7e006fcef180,Rachel Brown,umccarthy@example.com,+1-981-249-9265x7608,34,Master's Degree,Liberty College,2002,11,"[{'title': 'CTO', 'duration': 8, 'company': 'Wilson-Anderson'}, {'title': 'DevOps Engineer', 'duration': 1, 'company': 'Tucker Group'}, {'title': 'DevOps Engineer', 'duration': 1, 'company': 'Hanson-Armstrong'}, {'title': 'Frontend Developer', 'duration': 1, 'company': 'Baker PLC'}]","Python, JavaScript, C++, SQL, NoSQL, Azure, React, Machine Learning, Data Analysis, TensorFlow, Communication, Teamwork, Leadership, Time Management",Yes,11,CTO,Wilson-Anderson,"Top war heart cause which necessary. Above number foreign art their. Able dog forward art organization moment develop.
Sister serve senior wife maintain even. Begin carry who situation. Through expect senior usually fly against.
Prevent kid travel.",Floreston,English,1
